id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
9054,66-80,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1400
9055,31-54,0,10001-20000,Québec,Capitale-Nationale,Les Rivières,G1M,2,1399
9056,31-54,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1397
9057,31-54,0,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1398
9058,31-54,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,1396
9059,31-54,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,1395
9060,66-80,0,30001-50000,Montréal,Montréal,Ahuntsic-Cartierville,H3L,88,859
9061,66-80,1,50001-,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,1394
9062,31-54,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1393
9063,66-80,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,1392
9064,31-54,0,0-10000,Lévis,Chaudière-Appalaches,Desjardins,G6V,2,1390
9065,66-80,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1389
9066,31-54,0,30001-50000,Québec,Capitale-Nationale,Beauport,G1E,2,1387
9067,66-80,0,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1388
9068,31-54,0,0-10000,Québec,Capitale-Nationale,Beauport,G1E,2,1386
9069,31-54,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,1384
9070,55-65,1,0-10000,Montréal,Montréal,Verdun,H3K,104,1385
9071,31-54,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1381
9072,31-54,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1382
9073,31-54,1,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1383
9074,31-54,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1380
9075,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,J7E,88,1377
9076,31-54,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9B,86,1378
9077,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1379
9078,31-54,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,1376
9079,31-54,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G2L,2,1372
9080,18-30,1,0,Montréal,Montréal,Montréal-Nord,H1H,104,1373
9081,55-65,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G1K,86,1370
9082,66-80,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8V,86,1371
9083,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1369
9084,31-54,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1366
9085,31-54,1,10001-20000,Québec,Capitale-Nationale,Charlesbourg,G1K,2,1368
9086,66-80,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1364
9087,66-80,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,1367
9088,55-65,0,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,1360
9089,66-80,1,50001-,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1Y,2,1361
9090,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,1362
9091,31-54,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1363
9092,31-54,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1365
9093,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1352
9094,66-80,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1353
9095,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1355
9096,31-54,0,20001-30000,Laval,Laval,,H7E,104,1356
9097,81-95,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,1357
9098,81-95,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1358
9099,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1359
9100,31-54,0,30001-50000,Québec,Capitale-Nationale,Les Rivières,G1M,2,1351
9101,31-54,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,1354
9102,0,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1349
9103,31-54,1,10001-20000,Laval,Laval,,H7N,88,1350
9104,31-54,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8V,86,1347
9105,66-80,0,10001-20000,Saint-Maurice,Mauricie,,G0X,86,1348
9106,31-54,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1342
9107,0,1,50001-,Saint-Lin--Laurentides,Lanaudière,,J5M,86,1343
9108,31-54,0,20001-30000,Laval,Laval,,J7E,104,1344
9109,0,1,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,1345
9110,31-54,0,10001-20000,Québec,Capitale-Nationale,Les Rivières,G1M,2,1346
9111,0,0,10001-20000,Québec,Capitale-Nationale,Les Rivières,G1P,2,1338
9112,66-80,0,20001-30000,Québec,Capitale-Nationale,Les Rivières,G2C,2,1339
9113,66-80,1,10001-20000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2B,2,1340
9114,66-80,0,0,Québec,Capitale-Nationale,Charlesbourg,G1H,2,1341
9115,31-54,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1329
9116,66-80,0,0-10000,Québec,Capitale-Nationale,Charlesbourg,G1G,2,1330
9117,66-80,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,104,1331
9118,18-30,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,1332
9119,31-54,0,30001-50000,Montréal,Montréal,Montréal-Nord,H1H,104,1333
9120,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1334
9121,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H2B,104,1335
9122,66-80,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,1336
9123,66-80,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,1337
9124,66-80,0,10001-20000,Trois-Rivières,Mauricie,Sainte-Marthe,G8V,86,1323
9125,55-65,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1G,104,1324
9126,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,1325
9127,31-54,0,30001-50000,Montréal,Montréal,Montréal-Nord,H1G,104,1326
9128,66-80,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,1327
9129,31-54,0,50001-,Montréal,Montréal,Montréal-Nord,H1H,104,1328
9130,31-54,1,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1322
9131,66-80,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1321
9132,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,1320
9133,55-65,1,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1317
9134,66-80,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1318
9135,66-80,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1319
9136,55-65,0,30001-50000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2A,2,1374
9137,66-80,0,10001-20000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2A,2,1375
9138,66-80,0,10001-20000,Montréal,Montréal,Le Plateau-Mont-Royal,H2J,104,1313
9139,66-80,1,50001-,Saint-Apollinaire,Chaudière-Appalaches,,G0S,2,1314
9140,31-54,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,1315
9141,31-54,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1316
9142,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,1312
9143,31-54,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,2,1307
9144,66-80,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1309
9145,55-65,0,10001-20000,Lévis,Chaudière-Appalaches,Desjardins,G6V,2,1310
9146,31-54,1,0-10000,Montréal,Montréal,Ahuntsic-Cartierville,G0C,104,1305
9147,31-54,0,30001-50000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2R,104,1306
9148,66-80,1,20001-30000,Saint-Urbain,Capitale-Nationale,,G0A,2,1308
9149,55-65,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,1311
9150,31-54,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1302
9151,55-65,0,30001-50000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,1303
9152,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1304
9153,31-54,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1299
9154,81-95,0,30001-50000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,1300
9155,81-95,1,30001-50000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,1301
9156,31-54,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9B,86,1297
9157,31-54,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1298
9158,31-54,0,0-10000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,1295
9159,66-80,0,30001-50000,Montréal,Montréal,Ahuntsic-Cartierville,H3L,88,1296
9160,31-54,0,0-10000,Trois-Rivières,Mauricie,Pointe du Lac,G8B,86,1236
9161,31-54,1,30001-50000,Montréal,Montréal,Ville-Marie,H2K,104,1293
9162,96-150,1,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1S,2,1294
9163,55-65,0,0-10000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G3J,2,953
9164,31-54,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1290
9165,81-95,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1291
9166,31-54,0,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,A0A,2,1292
9167,31-54,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1288
9168,66-80,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1289
9169,55-65,0,30001-50000,Québec,Capitale-Nationale,Beauport,G1E,2,1287
9170,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1285
9171,81-95,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1286
9172,31-54,0,50001-,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2R,104,1284
9173,31-54,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1278
9174,31-54,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1279
9175,55-65,0,20001-30000,Château-Richer,Capitale-Nationale,,G0A,2,1280
9176,55-65,0,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,104,1282
9177,55-65,0,50001-,Montréal,Montréal,Montréal-Nord,H1H,104,1283
9178,66-80,1,0,Bécancour,Centre-du-Québec,,G9H,86,1233
9179,31-54,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Z,86,1237
9180,66-80,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1274
9181,31-54,0,0-10000,Montréal,Montréal,Verdun,H4H,88,1277
9182,66-80,1,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1273
9183,31-54,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,1275
9184,31-54,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1276
9185,31-54,0,10001-20000,Chambly,Montérégie,,J3L,104,1272
9186,0,1,20001-30000,Montréal,Montréal,Ahuntsic-Cartierville,G1K,88,1265
9187,66-80,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1267
9188,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1268
9189,55-65,1,10001-20000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H1Z,104,1269
9190,66-80,0,0-10000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2R,104,1270
9191,81-95,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1271
9192,31-54,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,114,1263
9193,66-80,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1264
9194,66-80,0,20001-30000,Bécancour,Centre-du-Québec,,G9H,86,1261
9195,31-54,1,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,1262
9196,31-54,1,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,104,1259
9197,31-54,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,1260
9198,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8T,86,1257
9199,66-80,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,1258
9200,31-54,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,1256
9201,31-54,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,1255
9202,0,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1M,2,1252
9203,31-54,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1250
9204,81-95,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,969
9205,96-150,0,10001-20000,Québec,Capitale-Nationale,Beauport,G1E,2,1241
9206,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1242
9207,31-54,1,50001-,Montréal,Montréal,Le Plateau-Mont-Royal,H2H,104,1243
9208,31-54,0,50001-,Montréal,Montréal,Ahuntsic-Cartierville,H2E,104,1244
9209,31-54,0,20001-30000,Montréal,Montréal,Ahuntsic-Cartierville,H2G,104,1245
9210,55-65,0,30001-50000,Montréal,Montréal,Verdun,H4H,104,1246
9211,31-54,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,1247
9212,66-80,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1248
9213,31-54,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1238
9214,31-54,1,20001-30000,Trois-Rivières,Mauricie,Pointe du Lac,G9B,86,1239
9215,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1231
9216,0,0,0,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,86,1228
9217,55-65,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,88,1229
9218,66-80,0,10001-20000,Lévis,Chaudière-Appalaches,Desjardins,G6V,2,1230
9219,66-80,0,30001-50000,Montréal,Montréal,Ahuntsic-Cartierville,H3L,88,1220
9220,31-54,1,0-10000,Montréal,Montréal,Le Plateau-Mont-Royal,H2J,104,1221
9221,31-54,0,50001-,Thurso,Outaouais,,J0X,104,1224
9222,55-65,0,30001-50000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2J,104,1225
9223,55-65,0,10001-20000,Montréal,Montréal,LaSalle,H8N,104,1226
9224,31-54,0,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,1227
9225,31-54,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1222
9226,55-65,1,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1223
9227,55-65,1,20001-30000,Saint-Jean-de-l'Île-d'Orléans,Capitale-Nationale,,G0A,2,1215
9228,66-80,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,1216
9229,66-80,0,30001-50000,Saint-Antoine-de-Tilly,Chaudière-Appalaches,,G0S,2,1217
9230,31-54,0,20001-30000,Sainte-Marie,Chaudière-Appalaches,,G1E,2,1219
9231,31-54,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1218
9232,31-54,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1210
9233,31-54,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1211
9234,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1212
9235,31-54,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1213
9236,55-65,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1214
9237,31-54,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1207
9238,31-54,0,0-10000,Montréal,Montréal,Ville-Marie,H2L,104,1208
9239,31-54,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1205
9240,31-54,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1G,104,1204
9241,31-54,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1202
9242,31-54,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1203
9243,66-80,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,88,1197
9244,31-54,1,50001-,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1193
9245,0,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1194
9246,0,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1195
9247,55-65,0,50001-,Montréal,Montréal,Montréal-Nord,H1G,104,1196
9248,31-54,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,1201
9249,31-54,1,0,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,86,1176
9250,31-54,1,50001-,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,92,1177
9251,31-54,0,20001-30000,Longueuil,Montérégie,Le Vieux-Longueuil,J4J,115,1178
9252,31-54,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,1179
9253,31-54,0,30001-50000,Montréal,Montréal,Montréal-Nord,H2A,104,1181
9254,66-80,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,88,1182
9255,81-95,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1183
9256,66-80,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1184
9257,55-65,1,50001-,Boucherville,Montérégie,,J4M,104,1185
9258,31-54,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1186
9259,31-54,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,104,1187
9260,31-54,0,0-10000,Montréal,Montréal,Mont-Royal,H2W,88,1188
9261,66-80,0,30001-50000,Lévis,Chaudière-Appalaches,Les Chutes-de-la-Chaudière-Est,G6W,2,1190
9262,66-80,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1189
9263,31-54,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1169
9264,31-54,0,0-10000,Québec,Capitale-Nationale,Beauport,G1E,2,1170
9265,66-80,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,92,1173
9266,31-54,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1174
9267,31-54,1,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1K,109,1192
9268,66-80,1,10001-20000,Lac-Sergent,Capitale-Nationale,,G0A,2,1167
9269,31-54,0,50001-,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,1168
9270,55-65,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,1171
9271,0,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9B,86,1172
9272,31-54,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1175
9273,31-54,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1165
9274,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1166
9275,0,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1191
9276,66-80,1,50001-,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2B,2,1162
9277,81-95,0,10001-20000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2B,2,1156
9278,31-54,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1157
9279,66-80,0,30001-50000,Québec,Capitale-Nationale,Les Rivières,G2K,2,1158
9280,66-80,0,20001-30000,Québec,Capitale-Nationale,Beauport,G3K,2,1159
9281,66-80,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,1160
9282,66-80,1,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,1161
9283,31-54,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,88,1922
9284,31-54,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,1134
9285,31-54,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,1135
9286,55-65,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1206
9287,66-80,0,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,1113
9288,31-54,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1089
9289,66-80,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1066
9290,66-80,1,50001-,Montréal,Montréal,Ville-Marie,H2L,104,1067
9291,66-80,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1068
9292,55-65,1,30001-50000,Montréal,Montréal,Ahuntsic-Cartierville,H3L,104,1069
9293,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1070
9294,66-80,0,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,88,1071
9295,66-80,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1072
9296,31-54,1,20001-30000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2J,104,1073
9297,31-54,0,0-10000,Montréal,Montréal,Le Plateau-Mont-Royal,H2H,88,1007
9298,31-54,0,10001-20000,Saint-Léonard-d'Aston,Centre-du-Québec,,J0C,2,1008
9299,55-65,0,10001-20000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,1006
9300,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1004
9301,66-80,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1126
9302,66-80,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1128
9303,55-65,1,50001-,Québec,Capitale-Nationale,Les Rivières,G1N,2,1001
9304,31-54,0,10001-20000,Montréal,Montréal,Ville-Marie,H2Y,104,1002
9305,31-54,0,50001-,Montréal,Montréal,Montréal-Nord,H1H,104,1003
9306,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1127
9307,31-54,0,20001-30000,Montréal,Montréal,Le Plateau-Mont-Royal,H2T,88,998
9308,31-54,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,104,999
9309,66-80,0,50001-,Montréal,Montréal,Ville-Marie,H2L,104,1000
9310,66-80,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,997
9311,66-80,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,995
9312,31-54,0,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,996
9313,31-54,1,50001-,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,2,994
9314,31-54,0,30001-50000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G3K,2,972
9315,31-54,1,10001-20000,Montréal,Montréal,Le Plateau-Mont-Royal,H2W,104,967
9316,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,968
9317,66-80,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,1124
9318,66-80,1,10001-20000,Stoneham-et-Tewkesbury,Capitale-Nationale,,G3C,2,966
9319,81-95,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1104
9320,96-150,1,20001-30000,Québec,Capitale-Nationale,Beauport,A0A,2,960
9321,66-80,0,20001-30000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,961
9322,66-80,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,962
9323,66-80,0,0-10000,L'Ancienne-Lorette,Capitale-Nationale,,G2E,2,963
9324,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,964
9325,66-80,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,959
9326,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1E,2,958
9327,66-80,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,1120
9328,31-54,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,956
9329,31-54,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,955
9330,55-65,1,20001-30000,Saguenay,Saguenay - Lac-Saint-Jean,Jonquière,G7X,2,949
9331,31-54,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2E,104,950
9332,66-80,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,951
9333,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,952
9334,31-54,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,954
9335,66-80,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,92,1121
9336,55-65,0,10001-20000,Shawinigan,Mauricie,,G9N,92,946
9337,0,0,20001-30000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2B,2,947
9338,66-80,1,10001-20000,Saint-Prosper,Mauricie,,G0X,86,1119
9339,55-65,0,0-10000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2B,2,943
9340,55-65,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,948
9341,31-54,1,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,941
9342,66-80,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,940
9343,31-54,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,942
9344,66-80,0,30001-50000,Québec,Capitale-Nationale,Charlesbourg,G1G,2,938
9345,55-65,0,30001-50000,Montréal,Montréal,Lachine,H8R,104,939
9346,66-80,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1118
9347,66-80,0,10001-20000,Lévis,Chaudière-Appalaches,Desjardins,G6C,2,937
9348,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,934
9349,66-80,0,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,935
